x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
333.783,474.0336,392.2543,609.88226,0,0.3473141,,person
997.5835,43.039993,1036.5073,158.49861,0,0.3411838,,person
1828.1931,194.0594,1889.4763,331.27295,0,0.28964767,,person
92.54551,1.0038414,151.4758,40.878834,0,0.25832787,,person
382.41415,478.73282,438.37814,632.0895,0,0.25541764,,person
1775.5488,0.12525845,1841.1255,38.262897,0,0.25168884,,person
910.89484,336.4484,975.34247,501.49567,0,0.84746015,,person
942.9276,910.6943,1040.0868,1080.0,0,0.8431831,,person
1211.4413,610.6328,1283.8551,769.36383,0,0.78576535,,person
995.1704,699.7516,1094.7173,918.06903,0,0.7659109,,person
1483.5671,44.669933,1532.6346,172.37056,0,0.7547372,,person
164.55482,867.98346,282.43158,1065.3552,0,0.734427,,person
739.221,731.5195,818.8688,906.0051,0,0.70761794,,person
1229.9435,205.11127,1294.2131,346.22372,0,0.7061148,,person
1028.8217,231.4119,1069.0334,364.30737,0,0.6453541,,person
697.6667,305.95636,759.6589,474.13086,0,0.6416597,,person
1070.264,120.57065,1125.9644,252.7603,0,0.61817396,,person
1381.404,18.502373,1418.7631,152.96033,0,0.60085994,,person
196.23721,109.90329,268.96973,246.49667,0,0.5517359,,person
933.709,27.783033,988.2563,159.96219,0,0.53633654,,person
1846.8422,102.36067,1919.5222,346.9702,0,0.53603655,,person
454.7568,833.1189,544.8802,1002.89795,0,0.5119916,,person
37.06938,124.07991,109.53722,244.17888,0,0.44911963,,person
1245.5856,14.791134,1293.3839,121.19223,0,0.4371667,,person
997.2296,43.56433,1035.4812,158.35754,0,0.39547455,,person
334.30746,472.99268,392.45847,611.2232,0,0.38269868,,person
685.9258,0.56331253,729.2278,96.58186,0,0.35449073,,person
106.491005,1.1439028,151.80571,38.94184,0,0.34808606,,person
425.65704,458.87073,511.08087,608.27637,0,0.34601772,,person
994.12354,770.4315,1040.6572,844.8381,26,0.3443712,,handbag
1764.0941,387.27145,1856.0673,559.2353,0,0.32020703,,person
381.77908,482.80325,450.19867,638.923,0,0.3106009,,person
1780.4031,0.48054886,1841.3633,37.51458,0,0.2889865,,person
457.1552,832.7904,546.3206,1003.69116,14,0.27641478,,bird
942.4499,915.92194,1041.789,1080.0,0,0.83286506,,person
911.8534,340.3406,975.5613,505.82712,0,0.7932253,,person
1212.7174,614.4209,1285.8018,771.93225,0,0.73563516,,person
995.278,704.6391,1093.8557,920.77405,0,0.7302025,,person
1484.5244,42.869797,1531.6802,169.94106,0,0.7123493,,person
1230.723,205.52687,1295.2676,344.34277,0,0.68697727,,person
737.9118,728.52106,818.4286,894.9412,0,0.66799057,,person
1029.3234,230.34746,1068.2208,360.40915,0,0.646418,,person
165.08586,877.192,283.85275,1067.5378,0,0.6308273,,person
699.19885,305.4645,759.82544,469.25034,0,0.6167242,,person
1069.8655,120.16258,1126.0529,251.58041,0,0.6029575,,person
1381.2042,18.172989,1418.7028,153.08594,0,0.60040116,,person
195.78424,110.06795,267.50327,247.11845,0,0.5650601,,person
932.77167,30.954775,989.8068,161.1787,0,0.52910495,,person
1844.046,100.24182,1919.503,347.71365,0,0.49503186,,person
37.41268,123.8519,109.88158,244.66438,0,0.45280072,,person
1246.3383,14.650269,1293.6842,124.15244,0,0.39822584,,person
452.0527,837.3565,544.6026,1003.32,0,0.39419687,,person
997.63275,44.745384,1035.4011,158.43617,0,0.36280182,,person
1765.0858,388.11075,1856.6503,560.38403,0,0.33962807,,person
454.55612,837.83374,545.9087,1003.8584,14,0.32767075,,bird
426.18375,458.68744,511.71542,608.0433,0,0.31346646,,person
334.64804,472.59,392.12094,612.10187,0,0.31112733,,person
381.7273,482.1634,449.4311,639.48035,0,0.29718977,,person
687.2914,1.350174,730.0062,93.08281,0,0.29067737,,person
994.7298,779.31635,1041.1396,849.803,26,0.28311792,,handbag
663.8141,6.0601215,726.13385,116.74507,0,0.2693145,,person
1785.782,0.18532848,1841.9932,38.7239,0,0.26460704,,person
1826.8528,223.10701,1892.1548,336.89368,0,0.26247826,,person
911.52814,346.02585,975.3371,508.2896,0,0.828968,,person
944.7623,923.1513,1044.241,1080.0,0,0.80371976,,person
736.7484,722.86597,818.3194,891.19775,0,0.7339576,,person
170.09363,883.0626,285.53806,1077.7932,0,0.7319571,,person
1214.8864,618.55304,1285.0148,773.03906,0,0.70289665,,person
1231.437,202.89372,1295.8407,343.34247,0,0.7025355,,person
1485.0856,40.153954,1531.875,168.13806,0,0.66961557,,person
1069.8967,117.75906,1125.5227,250.47386,0,0.6424467,,person
1029.0894,227.11931,1069.9299,354.57184,0,0.61511624,,person
699.29095,300.52673,760.0948,460.25696,0,0.6093112,,person
996.38324,709.6412,1091.442,926.0854,0,0.5934066,,person
1381.0039,17.621155,1419.3348,152.68411,0,0.579349,,person
194.89409,109.96809,265.11353,248.4658,0,0.57487625,,person
36.82567,123.628716,109.261986,244.80873,0,0.54230607,,person
933.5594,32.763374,989.30365,162.37505,0,0.5375639,,person
1764.2733,390.9484,1856.6932,560.2294,0,0.40417373,,person
380.99573,478.3569,454.14774,638.417,0,0.38482845,,person
997.30444,45.412354,1034.5166,157.44827,0,0.36269814,,person
453.67987,839.1035,542.45636,1003.9032,0,0.3517679,,person
427.05505,457.9898,511.98166,608.1482,0,0.3496572,,person
1830.1915,119.75473,1918.8204,344.5493,0,0.34842616,,person
1246.8755,13.712723,1293.3605,123.52499,0,0.34581548,,person
335.4715,472.87308,400.146,615.2976,0,0.3287491,,person
995.17694,787.6375,1042.8724,851.60834,26,0.3040311,,handbag
665.07684,5.783798,725.2863,117.070724,0,0.25306267,,person
665.72266,24.1279,716.819,124.25198,3,0.25145438,,motorcycle
120.89303,0.0,151.2595,37.625496,0,0.25088552,,person
910.8005,348.24536,974.3273,509.93674,0,0.8129685,,person
946.60034,928.37256,1048.447,1080.0,0,0.7986033,,person
1217.19,621.44885,1285.6284,773.7869,0,0.7457357,,person
175.24377,891.18665,287.7,1076.2327,0,0.7379369,,person
737.4047,719.2553,817.1909,890.49866,0,0.72023654,,person
1484.3857,37.299545,1529.6285,168.53687,0,0.67895246,,person
1229.315,198.88307,1294.1072,343.9995,0,0.6775163,,person
1069.3195,115.04464,1125.097,248.13676,0,0.6389923,,person
699.8487,298.03793,760.5485,454.35306,0,0.62129337,,person
1029.0579,224.11473,1069.7933,351.5874,0,0.60939413,,person
996.7264,711.683,1092.0642,930.9595,0,0.60678726,,person
1380.8693,17.631065,1419.1826,152.70764,0,0.59233063,,person
195.21895,111.20558,265.22214,247.08307,0,0.5554675,,person
36.04021,123.419106,108.37896,244.69653,0,0.5458491,,person
932.5013,30.304825,987.9006,164.73717,0,0.53126115,,person
381.3526,482.34732,449.36282,638.11914,0,0.4277287,,person
454.53397,843.5354,542.5044,1000.88525,0,0.40964258,,person
1765.2107,392.1233,1857.0667,559.9713,0,0.37359905,,person
453.23648,842.73175,542.36835,1002.17377,14,0.37105843,,bird
1247.346,14.756916,1294.3527,123.18778,0,0.36228293,,person
427.35828,458.07498,511.7721,608.24634,0,0.35797602,,person
996.77856,45.59441,1033.9761,158.20047,0,0.3505559,,person
336.17398,472.903,399.188,614.77277,0,0.34309375,,person
1409.2452,1014.9459,1483.9713,1080.0,0,0.33401802,,person
1829.547,125.60989,1919.2343,345.86896,0,0.32819182,,person
667.7447,19.882095,718.4303,124.519226,3,0.28867617,,motorcycle
123.23325,0.0,153.88052,37.14893,0,0.2509104,,person
948.13934,932.5168,1048.6879,1080.0,0,0.822116,,person
909.91077,349.23102,975.1807,510.95215,0,0.814174,,person
736.09644,716.54474,815.8938,889.83655,0,0.7199997,,person
179.49945,893.6854,290.27573,1079.5609,0,0.7119112,,person
1216.484,622.5886,1286.1512,773.278,0,0.7054848,,person
1483.8413,36.1167,1528.8612,168.44418,0,0.67879814,,person
1230.143,199.36862,1292.0278,344.05545,0,0.6681235,,person
701.7875,294.28528,760.5097,453.3729,0,0.6407503,,person
1029.0612,220.96907,1070.3203,349.83438,0,0.6406506,,person
1069.1389,113.65551,1124.3562,247.83281,0,0.63911617,,person
194.9789,113.93912,265.9524,247.37105,0,0.5982479,,person
35.720078,123.24933,108.18974,245.25948,0,0.5758514,,person
1380.9221,17.691284,1419.1985,152.63127,0,0.57254833,,person
997.90063,718.8802,1094.0087,936.8387,0,0.5677389,,person
932.19434,33.757553,988.0115,165.05173,0,0.530006,,person
452.6878,847.08386,541.7827,1002.4415,0,0.52915466,,person
1769.4596,394.08292,1857.8849,557.4539,0,0.38064337,,person
380.65958,482.38626,451.16602,638.2688,0,0.37783697,,person
1403.3981,1008.9222,1486.1885,1080.0,0,0.3383847,,person
335.77368,473.03412,399.09622,614.471,0,0.3078438,,person
997.3949,46.020836,1034.1882,157.76529,0,0.3008938,,person
1245.8599,9.840614,1295.064,123.12021,0,0.29153198,,person
994.3091,792.531,1060.7567,861.711,26,0.28338543,,handbag
1828.9281,114.042625,1919.3496,344.94785,0,0.26510212,,person
427.5057,457.6852,511.57986,608.2006,0,0.264885,,person
669.0046,26.588562,716.5179,124.67246,3,0.2634322,,motorcycle
669.70087,4.1502457,721.02734,114.84084,0,0.2592309,,person
950.15265,940.01514,1052.3473,1080.0,0,0.850529,,person
909.7965,352.08838,974.6605,518.50806,0,0.82165307,,person
1214.271,624.30725,1290.3337,768.8791,0,0.7552434,,person
734.12787,709.19403,814.88525,888.9937,0,0.73156315,,person
193.77293,115.60808,264.97995,251.71884,0,0.679862,,person
996.35486,725.4308,1093.1407,940.0141,0,0.67314327,,person
701.6303,290.5893,762.7404,447.19684,0,0.6633153,,person
1478.9877,35.45459,1528.4418,167.89162,0,0.6585435,,person
1029.1461,217.49954,1070.4874,347.8481,0,0.65215534,,person
1233.7778,193.53859,1292.7228,341.9577,0,0.63702375,,person
1069.0748,111.34243,1122.5815,249.05573,0,0.624008,,person
449.39246,853.88104,540.0372,1030.554,14,0.60018176,,bird
35.016655,123.66964,107.90394,244.94354,0,0.58866125,,person
1381.8579,16.85966,1418.6757,151.13484,0,0.5593962,,person
932.45276,38.75654,987.82477,165.46967,0,0.48486945,,person
180.98174,904.3118,293.6906,1078.8354,0,0.4663955,,person
1770.1578,396.2784,1857.497,557.4185,0,0.41463777,,person
995.0795,794.22766,1066.829,869.0625,26,0.39369023,,handbag
381.26913,481.05496,452.6153,637.25653,0,0.38536665,,person
1869.0428,146.82771,1919.2313,345.6121,0,0.34688932,,person
1249.6619,11.181158,1298.3829,118.66521,0,0.34048614,,person
1829.9357,101.74668,1919.2417,297.16196,0,0.33267346,,person
336.7544,472.44214,400.37274,614.19037,0,0.32431784,,person
997.47894,46.736458,1034.6749,158.40707,0,0.30377442,,person
673.3863,2.5290756,725.6814,120.846016,0,0.29174608,,person
425.72684,456.89236,511.37836,608.45166,0,0.28426704,,person
336.64484,472.39114,397.1978,613.9053,14,0.2573574,,bird
909.34937,354.6924,974.01416,518.9909,0,0.8379745,,person
951.97504,946.80963,1054.7631,1080.0,0,0.80522037,,person
735.10565,704.6063,814.55457,890.25385,0,0.73275983,,person
996.27216,730.9807,1093.4255,940.7498,0,0.6996552,,person
1212.9427,627.3185,1293.8031,774.42523,0,0.6914868,,person
1236.4355,191.74786,1293.2572,338.87668,0,0.68729085,,person
1477.5493,33.244392,1527.4753,167.1676,0,0.6814639,,person
1028.4838,217.29164,1070.5364,347.2668,0,0.6798437,,person
195.33458,118.649,267.71478,253.40181,0,0.6627126,,person
702.0181,288.67825,764.1396,445.39648,0,0.62900877,,person
450.63043,858.2384,539.2466,1040.9352,0,0.62528944,,person
1069.215,110.1722,1122.8983,248.07936,0,0.6071046,,person
35.854855,122.95801,108.38737,244.25249,0,0.55363685,,person
1382.6177,16.598316,1418.5096,151.26794,0,0.5328605,,person
932.30035,42.644165,988.8155,164.08621,0,0.51841146,,person
1388.4885,990.68994,1478.7632,1080.0,14,0.4664094,,bird
1829.2731,102.50336,1919.2423,342.28967,0,0.44482368,,person
1249.9989,10.583954,1299.1293,118.91306,0,0.39553946,,person
183.24092,908.7164,296.99875,1079.2178,0,0.3685162,,person
1771.0375,396.22998,1858.0521,560.3192,16,0.362904,,dog
996.4043,47.126038,1034.7913,160.38794,0,0.3464297,,person
380.80417,481.36627,446.08667,637.54614,0,0.33028373,,person
1771.3606,396.18924,1858.4785,559.791,0,0.30923757,,person
426.8664,457.0783,508.90735,612.0936,0,0.30218774,,person
677.21356,1.3866005,728.6437,122.32128,0,0.29747644,,person
337.2367,472.40662,400.89728,614.4091,0,0.29598704,,person
1861.2938,129.10995,1919.3412,345.08762,0,0.2870212,,person
1211.3229,629.4778,1293.6097,774.4484,14,0.27453303,,bird
910.4586,356.80444,974.272,517.8611,0,0.84493995,,person
953.16284,948.1141,1056.6976,1080.0,0,0.8402121,,person
733.02814,702.78143,815.23517,891.06335,0,0.7792598,,person
1236.398,190.47363,1295.2471,338.15488,0,0.7216086,,person
449.29495,863.3775,539.6776,1050.22,0,0.7106584,,person
997.3235,732.8324,1092.909,939.64746,0,0.6933109,,person
1475.7444,31.086525,1526.8528,165.65053,0,0.6817234,,person
195.17468,119.4544,267.726,253.93895,0,0.676385,,person
1208.8795,632.9977,1293.8895,782.9779,14,0.6676309,,bird
702.1201,286.5923,763.4035,443.24615,0,0.6446414,,person
1028.406,216.14667,1068.5222,347.43237,0,0.63639855,,person
1069.3495,109.23326,1122.2717,246.08139,0,0.6118381,,person
181.61972,912.167,303.61914,1079.8374,0,0.5517323,,person
1382.736,16.820114,1419.1841,151.19829,0,0.5404409,,person
35.30643,123.434105,108.05833,243.21016,0,0.5298229,,person
932.7933,41.574203,988.54266,164.57736,0,0.4725775,,person
1771.7191,399.76733,1858.4858,564.4865,0,0.4423217,,person
996.3818,46.869965,1034.9752,165.10722,0,0.42496264,,person
1211.8848,632.1074,1293.285,781.999,0,0.40412328,,person
1249.9849,8.952473,1300.2327,119.11911,0,0.38877583,,person
1381.9452,985.086,1475.6415,1080.0,0,0.38575542,,person
1830.8324,98.80174,1917.664,308.75842,0,0.38252583,,person
381.47937,479.81372,446.13638,636.16766,0,0.36364198,,person
1850.7085,135.33572,1919.2529,346.1945,0,0.34718755,,person
994.4001,805.8666,1048.7534,874.67285,26,0.33028293,,handbag
427.5294,456.84686,509.1686,611.0319,0,0.29985902,,person
1772.1138,400.0556,1857.8994,566.6219,16,0.27144653,,dog
338.55902,471.411,397.16962,613.144,14,0.26459414,,bird
338.19113,472.07117,399.43533,612.9084,0,0.25160944,,person
953.9608,950.65485,1059.1772,1080.0,0,0.8470876,,person
910.56854,358.6063,974.2272,517.6493,0,0.8428314,,person
733.41693,699.3897,815.2391,888.9055,0,0.7828283,,person
448.1566,866.76306,537.9035,1051.6794,0,0.7404941,,person
1236.7369,186.13399,1295.4479,330.8227,0,0.6982374,,person
195.94217,120.72773,266.97995,255.19296,0,0.69118947,,person
1474.7849,29.314104,1525.3575,164.15443,0,0.6855055,,person
1772.1105,400.76248,1858.092,569.83356,0,0.67721575,,person
1208.8942,636.5882,1294.3693,794.9565,0,0.6759787,,person
997.80725,734.7885,1093.8201,939.99646,0,0.647228,,person
1027.1995,212.87878,1068.671,346.16522,0,0.6201017,,person
1363.2308,979.6243,1469.4763,1080.0,0,0.5909105,,person
702.4089,285.32986,763.31305,439.59805,0,0.5900075,,person
1069.5326,108.65415,1121.6631,246.81445,0,0.57779294,,person
35.086414,122.634,106.359604,242.59282,0,0.54592746,,person
1382.5979,15.530914,1418.9158,150.53096,0,0.5415821,,person
996.56476,47.27739,1035.9297,167.76825,0,0.50370896,,person
995.20496,809.9607,1046.733,876.5305,26,0.4765427,,handbag
932.7689,41.95578,987.53467,163.73672,0,0.44404486,,person
175.52731,913.6701,305.06564,1080.0,0,0.38504514,,person
1850.4672,126.07187,1919.1984,347.8904,0,0.37703568,,person
1252.4381,5.7945557,1301.0344,115.8704,0,0.33313054,,person
426.86334,455.5893,509.8537,612.1417,0,0.3202762,,person
1831.1869,98.441025,1918.5681,326.86005,0,0.29531407,,person
381.27383,477.63116,449.78192,635.8444,0,0.29380867,,person
337.4534,469.79428,393.96423,605.7855,0,0.2800775,,person
954.87067,954.9223,1060.7122,1080.0,0,0.8634193,,person
910.2928,359.2055,974.4526,517.5491,0,0.84664434,,person
732.7275,697.3817,814.34344,884.75793,0,0.75994366,,person
1207.1958,640.65344,1295.1604,801.1106,0,0.7575862,,person
1236.3231,183.8502,1296.378,325.9215,0,0.75439566,,person
1473.835,26.491768,1524.3761,163.08865,0,0.71509635,,person
446.8742,875.20593,538.2832,1056.5156,0,0.6877907,,person
197.67133,122.349724,264.2494,255.74457,0,0.64466006,,person
1771.8578,401.2889,1858.3319,566.06366,0,0.6322577,,person
1027.4814,212.11981,1068.6432,346.3201,0,0.6307758,,person
178.95363,916.32477,306.49292,1079.5691,0,0.6273433,,person
1068.9464,107.291664,1120.8239,246.67035,0,0.58741236,,person
703.7087,281.61163,763.8466,420.83093,0,0.56211543,,person
1382.2959,14.854546,1419.5396,149.88602,0,0.556717,,person
1347.1338,973.6787,1465.0665,1080.0,0,0.48687783,,person
995.577,813.3946,1046.9971,876.4272,26,0.4851269,,handbag
996.5746,48.18512,1036.184,169.15768,0,0.48032296,,person
932.42267,42.466087,987.6451,163.83463,0,0.46547356,,person
36.158306,121.51131,104.095604,240.4899,0,0.46526083,,person
997.7126,736.5564,1094.419,917.9392,0,0.4084165,,person
1250.5493,3.2285614,1302.7681,114.193596,0,0.36681685,,person
422.8429,455.29764,509.71637,612.8058,0,0.35505506,,person
1837.1411,208.84607,1916.9326,344.08548,0,0.33847573,,person
1850.9847,129.5918,1919.2347,349.0463,0,0.3059876,,person
1829.8,97.82944,1915.5267,252.53581,0,0.3032374,,person
337.54202,469.0742,395.01013,606.8667,0,0.29908124,,person
1870.6044,122.34149,1919.2511,353.64645,0,0.27416435,,person
129.61063,0.0,199.4246,32.92694,0,0.27047953,,person
911.92126,360.0313,974.0856,516.08386,0,0.8130404,,person
958.517,959.7065,1064.141,1079.8456,0,0.8036367,,person
1207.6199,646.3433,1296.2228,811.7544,0,0.80097,,person
1238.4376,179.25046,1296.8547,317.22476,0,0.8003282,,person
733.4281,687.69415,813.575,874.5055,0,0.7899431,,person
1472.4778,24.176039,1522.9991,159.1118,0,0.7196379,,person
193.78285,921.5552,308.1743,1080.0,0,0.6940897,,person
198.7479,123.5357,265.69098,259.6503,0,0.6922083,,person
1341.9119,966.60205,1454.3734,1079.6434,0,0.6693023,,person
1068.5059,98.73981,1119.6833,239.64803,0,0.6258348,,person
704.1071,280.26758,765.4271,436.11093,0,0.6158378,,person
1027.1202,208.28032,1069.0159,341.0359,0,0.6084872,,person
447.14346,879.5167,538.2111,1067.569,0,0.60220695,,person
1252.9381,0.5658188,1303.5627,105.12582,0,0.5837979,,person
1011.4653,742.83856,1092.2937,927.657,0,0.57733786,,person
933.2743,41.03798,986.37524,166.53014,0,0.5729245,,person
1381.8142,15.9135475,1420.832,149.85521,0,0.5621883,,person
34.657127,120.76934,105.31145,241.1073,0,0.5441892,,person
1774.3348,406.87683,1859.5082,561.74725,0,0.47932208,,person
428.1096,454.91354,510.14752,610.53815,0,0.43619403,,person
994.84827,817.4328,1044.6064,881.8819,26,0.43565083,,handbag
1822.4902,97.01139,1916.2996,257.31583,0,0.41499412,,person
997.98804,48.56424,1035.2831,171.2397,0,0.38438943,,person
1839.828,176.26314,1919.4357,347.84665,0,0.38352916,,person
683.2401,9.7090645,742.47546,122.22172,0,0.36330023,,person
1219.1515,0.0,1254.1576,69.13078,0,0.34079015,,person
339.42032,466.9315,392.93756,606.22894,0,0.33577326,,person
133.08794,0.0,199.50943,33.035316,0,0.3153879,,person
382.62244,476.9947,454.49637,635.046,0,0.30748844,,person
912.39716,362.04803,974.37836,516.8117,0,0.8227396,,person
1206.3295,650.6965,1295.845,815.435,0,0.8211173,,person
734.5117,682.4659,814.27905,868.927,0,0.80831134,,person
1238.2594,174.69283,1297.2294,314.37112,0,0.80301046,,person
958.96625,966.4625,1063.1538,1080.0,0,0.77393377,,person
446.55496,883.66406,537.96356,1069.4998,0,0.76226056,,person
1472.2457,22.824085,1522.7799,152.51668,0,0.73376983,,person
1068.0829,96.411674,1119.838,234.35124,0,0.70958793,,person
196.571,927.5755,310.98846,1080.0,0,0.7014661,,person
1334.8792,962.4188,1449.1527,1080.0,0,0.69456226,,person
199.60336,123.42096,265.36807,259.954,0,0.6747892,,person
933.9496,39.793854,986.3778,166.32614,0,0.6582899,,person
705.3018,277.39426,765.8599,433.41504,0,0.6528267,,person
1011.4094,746.9233,1094.7997,938.6014,0,0.61129904,,person
1026.4713,206.52763,1068.6603,338.30917,0,0.5897807,,person
1253.8092,0.0,1304.0768,104.666405,0,0.57107735,,person
1821.0242,95.88055,1915.5417,255.68483,0,0.557828,,person
1382.2972,15.687733,1420.9736,149.14067,0,0.55609816,,person
1774.5026,407.7874,1859.9747,561.5704,0,0.55406815,,person
35.13573,120.71973,105.194855,241.18025,0,0.49687114,,person
686.05334,4.2675076,745.82263,120.98218,0,0.44732228,,person
995.32605,818.8035,1045.0631,885.5949,26,0.42367128,,handbag
431.0374,454.9752,510.07214,607.6871,0,0.41286266,,person
998.71655,49.009758,1036.4897,170.89975,0,0.40779027,,person
1219.5405,0.0,1253.5963,68.82972,0,0.38726714,,person
383.34067,476.38092,456.61975,633.1668,0,0.3857264,,person
1842.2992,180.9976,1919.4448,348.46008,0,0.36281368,,person
1838.046,120.689575,1919.484,347.8702,0,0.3331182,,person
338.8015,467.2739,396.46124,607.85583,0,0.30605045,,person
140.03737,0.35252666,198.34346,31.580246,0,0.26570374,,person
1210.1232,656.5527,1296.2344,818.5891,0,0.8070835,,person
736.3043,678.0663,814.31165,863.8006,0,0.80517006,,person
914.73016,364.4784,974.9863,520.56555,0,0.8001639,,person
1238.0262,171.2118,1298.2533,311.04852,0,0.79392266,,person
1471.7733,21.218359,1522.1376,150.23639,0,0.74109226,,person
959.13776,971.87775,1063.5679,1079.8776,0,0.71631,,person
1068.1736,95.6824,1119.9434,231.45566,0,0.69211733,,person
200.63242,124.598076,264.5093,260.35666,0,0.6618564,,person
706.4532,274.51834,766.44855,433.8384,0,0.6407867,,person
934.3956,38.490326,986.6651,167.75735,0,0.6359969,,person
198.95361,932.909,317.74506,1080.0,0,0.62094414,,person
1330.51,956.77,1443.9628,1079.6675,0,0.60281014,,person
1011.0745,752.05133,1095.0631,951.25433,0,0.5897906,,person
1257.6127,0.0,1304.9963,100.223625,0,0.5816197,,person
1382.3655,15.126366,1421.6339,149.1299,0,0.5598446,,person
1774.1067,410.0886,1860.5317,564.7759,0,0.54083526,,person
1025.0319,204.07164,1067.8046,335.8481,0,0.5228835,,person
35.36985,120.64288,105.62428,241.35342,0,0.5021212,,person
445.4116,886.3687,537.0575,1069.2064,0,0.491973,,person
1819.4901,92.19054,1916.0511,254.60999,0,0.49045393,,person
382.35538,475.1761,458.5691,635.27673,0,0.44554552,,person
431.21136,454.74857,510.16315,608.5225,0,0.41253865,,person
1220.217,0.0,1251.963,69.229774,0,0.40316236,,person
1846.6224,206.1345,1919.1978,350.1421,0,0.38176414,,person
1844.3394,115.04238,1919.4734,350.1994,0,0.36910382,,person
689.22675,6.1010685,743.68445,120.784195,0,0.36201784,,person
1000.0666,49.947372,1037.2548,168.87567,0,0.32845572,,person
997.93835,823.89355,1046.4038,889.0892,26,0.32609856,,handbag
337.91162,466.85037,395.67215,610.22314,14,0.30946636,,bird
337.99182,466.95804,396.0465,608.3094,0,0.29676604,,person
1820.4576,117.22213,1897.8556,252.51564,0,0.26001272,,person
139.53554,1.1911526,197.39563,32.423725,0,0.2568096,,person
1211.1346,659.18756,1296.787,819.07764,0,0.7732608,,person
736.9102,673.0265,814.1681,852.377,0,0.7704038,,person
1238.9672,168.24962,1297.1654,310.10315,0,0.76725847,,person
916.9902,367.72357,976.439,527.31195,0,0.76522964,,person
706.9929,269.71246,770.0658,437.5808,0,0.7039902,,person
958.2398,976.7289,1064.8057,1080.0,0,0.6701584,,person
444.28128,888.9935,536.91614,1069.4037,0,0.6668083,,person
200.85216,124.02688,264.66614,260.4078,0,0.663515,,person
1471.1566,21.397076,1521.0199,146.77098,0,0.6608149,,person
1068.7383,95.391266,1118.6769,227.74265,0,0.6391474,,person
1262.0406,0.0,1305.0177,99.21934,0,0.6166553,,person
201.2786,938.53107,321.3491,1080.0,0,0.6133741,,person
933.5528,36.024048,987.19006,170.28755,0,0.589131,,person
1023.7608,201.04967,1067.9108,325.9814,0,0.55389047,,person
1382.6398,14.604984,1421.6324,147.99814,0,0.5526696,,person
1325.8807,953.04205,1439.5424,1077.9989,0,0.5119441,,person
35.702866,120.39864,105.68935,239.9232,0,0.5067651,,person
1008.51056,753.7784,1098.1619,963.7923,0,0.49920768,,person
381.6826,474.35046,459.43176,634.47675,0,0.49912447,,person
433.00342,454.40927,510.26367,611.0025,0,0.42946753,,person
1813.3575,88.16034,1917.5402,251.62006,0,0.4259641,,person
1775.7844,412.13928,1861.7147,562.077,0,0.4170078,,person
1220.2628,0.0,1250.606,68.458786,0,0.39002433,,person
337.53098,466.6506,391.90094,607.08417,0,0.38702345,,person
1500.9343,1024.1237,1586.0868,1080.0,0,0.3322965,,person
1850.6383,214.33974,1919.3212,349.2736,0,0.30906484,,person
1848.7687,143.73953,1919.5345,351.53836,0,0.3011469,,person
1851.2765,84.94844,1918.7142,247.1764,0,0.28427166,,person
1000.35974,50.002167,1036.9744,168.09595,0,0.27853483,,person
1216.0294,660.1241,1295.755,819.0604,0,0.7968193,,person
917.22894,370.47272,977.9965,529.91473,0,0.78719676,,person
735.7894,670.8265,814.3294,843.3935,0,0.7461231,,person
1239.4973,167.93422,1297.9468,307.03757,0,0.73096865,,person
706.8823,265.88782,770.285,435.4499,0,0.7018549,,person
1469.6653,20.024128,1521.0258,143.83354,0,0.69714576,,person
1068.7281,92.4901,1117.1393,223.55489,0,0.6849785,,person
444.08963,891.145,535.80634,1069.3792,0,0.6819502,,person
998.25134,757.8303,1093.9844,981.9243,0,0.67607987,,person
204.439,944.05774,322.68768,1080.0,0,0.6702896,,person
200.83174,123.962425,266.623,260.6789,0,0.64636356,,person
958.7915,983.2281,1067.1531,1080.0,0,0.64251876,,person
1024.5967,196.76999,1069.3391,324.348,0,0.63225687,,person
934.5998,37.50556,987.5528,172.34148,0,0.6106575,,person
1383.0548,13.743576,1421.7666,147.32677,0,0.576605,,person
1264.2892,0.0,1305.8007,99.43444,0,0.5726379,,person
381.29886,473.1914,459.83554,634.46063,0,0.5383343,,person
1318.4146,948.23425,1435.7047,1079.7007,0,0.5078966,,person
36.57344,119.84018,106.80249,237.93187,0,0.5024796,,person
433.0794,454.57938,510.7664,609.38696,0,0.47133648,,person
1220.1406,0.0,1249.9963,68.22567,0,0.42115796,,person
337.4603,466.95108,392.2689,607.49146,0,0.384435,,person
1496.8992,1019.2703,1585.2191,1080.0,0,0.36882678,,person
1809.5852,85.48302,1916.9084,250.82492,0,0.3457562,,person
1000.38666,49.96216,1037.1348,167.89641,0,0.344611,,person
1774.5693,413.64203,1862.6438,584.9361,0,0.32892564,,person
1855.6912,83.2503,1918.3689,238.30803,0,0.31446436,,person
1808.8759,132.24522,1888.909,249.85382,0,0.275722,,person
918.6579,376.17273,980.2399,535.58,0,0.8165517,,person
1222.3656,664.85364,1298.9974,818.63806,0,0.79682523,,person
738.0396,660.177,813.4895,824.4996,0,0.7514606,,person
1467.4204,14.742994,1521.4055,142.58415,0,0.7152041,,person
1239.6083,166.76427,1298.0071,307.04272,0,0.69573975,,person
1068.3099,88.495674,1117.3785,219.34245,0,0.6874766,,person
935.8089,36.751762,989.7576,176.88744,0,0.6544487,,person
